uuid,timestamp,event,temperature
4671,2021-11-15 14:20:07,Measure temperature,17.0
4671,2021-11-15 16:20:07,Discard Goods,
4672,2021-11-25 09:35:14,Load Cargo,
4672,2021-11-25 11:35:14,Measure temperature,24.0
4672,2021-11-25 13:35:14,Measure temperature,30.0
4672,2021-11-25 15:35:14,Measure temperature,16.0
4672,2021-11-25 17:35:14,Measure temperature,20.0
4672,2021-11-25 19:35:14,Measure temperature,13.0
4672,2021-11-25 21:35:14,Measure temperature,12.0
4672,2021-11-25 23:35:14,Measure temperature,28.0
4672,2021-11-26 01:35:14,Measure temperature,14.0
4672,2021-11-26 03:35:14,Measure temperature,23.0
4672,2021-11-26 05:35:14,Measure temperature,25.0
4672,2021-11-26 07:35:14,Measure temperature,26.0
4672,2021-11-26 09:35:14,Measure temperature,18.0
4672,2021-11-26 11:35:14,Measure temperature,12.0
4672,2021-11-26 13:35:14,Measure temperature,22.0
4672,2021-11-26 15:35:14,Measure temperature,23.0
4672,2021-11-26 17:35:14,Transfer Goods,
4673,2021-11-13 09:18:57,Load Cargo,
4673,2021-11-13 11:18:57,Measure temperature,24.0
4673,2021-11-13 13:18:57,Measure temperature,12.0
4673,2021-11-13 15:18:57,Measure temperature,29.0
4673,2021-11-13 17:18:57,Measure temperature,17.0
4673,2021-11-13 19:18:57,Measure temperature,14.0
4673,2021-11-13 21:18:57,Measure temperature,22.0
4673,2021-11-13 23:18:57,Measure temperature,22.0
4673,2021-11-14 01:18:57,Measure temperature,10.0
4673,2021-11-14 03:18:57,Measure temperature,30.0
4673,2021-11-14 05:18:57,Measure temperature,15.0
4673,2021-11-14 07:18:57,Measure temperature,30.0
4673,2021-11-14 09:18:57,Measure temperature,14.0
4673,2021-11-14 11:18:57,Measure temperature,11.0
4673,2021-11-14 13:18:57,Measure temperature,25.0
4673,2021-11-14 15:18:57,Measure temperature,11.0
4673,2021-11-14 17:18:57,Transfer Goods,
4674,2021-11-15 15:46:14,Load Cargo,
4674,2021-11-15 17:46:14,Measure temperature,21.0
4674,2021-11-15 19:46:14,Measure temperature,29.0
4674,2021-11-15 21:46:14,Measure temperature,24.0
4674,2021-11-15 23:46:14,Measure temperature,16.0
4674,2021-11-16 01:46:14,Measure temperature,29.0
4674,2021-11-16 03:46:14,Measure temperature,10.0
4674,2021-11-16 05:46:14,Measure temperature,19.0
4674,2021-11-16 07:46:14,Measure temperature,25.0
4674,2021-11-16 09:46:14,Measure temperature,12.0
4674,2021-11-16 11:46:14,Measure temperature,23.0
4674,2021-11-16 13:46:14,Measure temperature,11.0
4674,2021-11-16 15:46:14,Measure temperature,26.0
4674,2021-11-16 17:46:14,Measure temperature,13.0
4674,2021-11-16 19:46:14,Measure temperature,10.0
4674,2021-11-16 21:46:14,Measure temperature,25.0
4674,2021-11-16 23:46:14,Transfer Goods,
4675,2021-11-14 17:47:23,Load Cargo,
4675,2021-11-14 19:47:23,Measure temperature,20.0
4675,2021-11-14 21:47:23,Measure temperature,25.0
4675,2021-11-14 23:47:23,Measure temperature,15.0
4675,2021-11-15 01:47:23,Measure temperature,17.0
4675,2021-11-15 03:47:23,Measure temperature,17.0
4675,2021-11-15 05:47:23,Measure temperature,21.0
4675,2021-11-15 07:47:23,Measure temperature,30.0
4675,2021-11-15 09:47:23,Measure temperature,26.0
4675,2021-11-15 11:47:23,Measure temperature,29.0
4675,2021-11-15 13:47:23,Measure temperature,26.0
4675,2021-11-15 15:47:23,Measure temperature,13.0
4675,2021-11-15 17:47:23,Measure temperature,26.0
4675,2021-11-15 19:47:23,Measure temperature,29.0
4675,2021-11-15 21:47:23,Measure temperature,27.0
4675,2021-11-15 23:47:23,Measure temperature,29.0
4675,2021-11-16 01:47:23,Discard Goods,
4676,2021-11-09 16:55:44,Load Cargo,
4676,2021-11-09 18:55:44,Measure temperature,16.0
4676,2021-11-09 20:55:44,Measure temperature,20.0
4676,2021-11-09 22:55:44,Measure temperature,20.0
4676,2021-11-10 00:55:44,Measure temperature,21.0
4676,2021-11-10 02:55:44,Measure temperature,12.0
4676,2021-11-10 04:55:44,Measure temperature,25.0
4676,2021-11-10 06:55:44,Measure temperature,29.0
4676,2021-11-10 08:55:44,Measure temperature,21.0
4676,2021-11-10 10:55:44,Measure temperature,30.0
4676,2021-11-10 12:55:44,Measure temperature,15.0
4676,2021-11-10 14:55:44,Measure temperature,11.0
4676,2021-11-10 16:55:44,Measure temperature,24.0
4676,2021-11-10 18:55:44,Measure temperature,28.0
4676,2021-11-10 20:55:44,Measure temperature,10.0
4676,2021-11-10 22:55:44,Measure temperature,19.0
4676,2021-11-11 00:55:44,Transfer Goods,
4677,2021-11-13 09:33:07,Load Cargo,
4677,2021-11-13 11:33:07,Measure temperature,23.0
4677,2021-11-13 13:33:07,Measure temperature,29.0
4677,2021-11-13 15:33:07,Measure temperature,18.0
4677,2021-11-13 17:33:07,Measure temperature,18.0
4677,2021-11-13 19:33:07,Measure temperature,22.0
4677,2021-11-13 21:33:07,Measure temperature,11.0
4677,2021-11-13 23:33:07,Measure temperature,15.0
4677,2021-11-14 01:33:07,Measure temperature,18.0
4677,2021-11-14 03:33:07,Measure temperature,16.0
4677,2021-11-14 05:33:07,Measure temperature,25.0
4677,2021-11-14 07:33:07,Measure temperature,12.0
4677,2021-11-14 09:33:07,Measure temperature,25.0
4677,2021-11-14 11:33:07,Measure temperature,18.0
4677,2021-11-14 13:33:07,Measure temperature,11.0
4677,2021-11-14 15:33:07,Measure temperature,30.0
4677,2021-11-14 17:33:07,Transfer Goods,
4678,2021-11-20 10:33:51,Load Cargo,
4678,2021-11-20 12:33:51,Measure temperature,16.0
4678,2021-11-20 14:33:51,Measure temperature,20.0
4678,2021-11-20 16:33:51,Measure temperature,10.0
4678,2021-11-20 18:33:51,Measure temperature,24.0
4678,2021-11-20 20:33:51,Measure temperature,27.0
4678,2021-11-20 22:33:51,Measure temperature,16.0
4678,2021-11-21 00:33:51,Measure temperature,26.0
4678,2021-11-21 02:33:51,Measure temperature,18.0
4678,2021-11-21 04:33:51,Measure temperature,15.0
4678,2021-11-21 06:33:51,Measure temperature,18.0
4678,2021-11-21 08:33:51,Measure temperature,22.0
4678,2021-11-21 10:33:51,Measure temperature,29.0
4678,2021-11-21 12:33:51,Measure temperature,11.0
4678,2021-11-21 14:33:51,Measure temperature,15.0
4678,2021-11-21 16:33:51,Measure temperature,26.0
4678,2021-11-21 18:33:51,Discard Goods,
4679,2021-11-21 15:19:51,Load Cargo,
4679,2021-11-21 17:19:51,Measure temperature,26.0
4679,2021-11-21 19:19:51,Measure temperature,13.0
4679,2021-11-21 21:19:51,Measure temperature,16.0
4679,2021-11-21 23:19:51,Measure temperature,10.0
4679,2021-11-22 01:19:51,Measure temperature,26.0
4679,2021-11-22 03:19:51,Measure temperature,13.0
4679,2021-11-22 05:19:51,Measure temperature,19.0
4679,2021-11-22 07:19:51,Measure temperature,14.0
4679,2021-11-22 09:19:51,Measure temperature,24.0
4679,2021-11-22 11:19:51,Measure temperature,29.0
4679,2021-11-22 13:19:51,Measure temperature,26.0
4679,2021-11-22 15:19:51,Measure temperature,30.0
4679,2021-11-22 17:19:51,Measure temperature,10.0
4679,2021-11-22 19:19:51,Measure temperature,30.0
4679,2021-11-22 21:19:51,Measure temperature,23.0
4679,2021-11-22 23:19:51,Discard Goods,
4680,2021-11-24 17:48:49,Load Cargo,
4680,2021-11-24 19:48:49,Measure temperature,27.0
4680,2021-11-24 21:48:49,Measure temperature,16.0
4680,2021-11-24 23:48:49,Measure temperature,10.0
4680,2021-11-25 01:48:49,Measure temperature,17.0
4680,2021-11-25 03:48:49,Measure temperature,17.0
4680,2021-11-25 05:48:49,Measure temperature,13.0
4680,2021-11-25 07:48:49,Measure temperature,16.0
4680,2021-11-25 09:48:49,Measure temperature,15.0
4680,2021-11-25 11:48:49,Measure temperature,26.0
4680,2021-11-25 13:48:49,Measure temperature,12.0
4680,2021-11-25 15:48:49,Measure temperature,16.0
4680,2021-11-25 17:48:49,Measure temperature,16.0
4680,2021-11-25 19:48:49,Measure temperature,21.0
4680,2021-11-25 21:48:49,Measure temperature,18.0
4680,2021-11-25 23:48:49,Measure temperature,24.0
4680,2021-11-26 01:48:49,Transfer Goods,
4681,2021-11-17 12:24:25,Load Cargo,
4681,2021-11-17 14:24:25,Measure temperature,13.0
4681,2021-11-17 16:24:25,Measure temperature,17.0
4681,2021-11-17 18:24:25,Measure temperature,12.0
4681,2021-11-17 20:24:25,Measure temperature,21.0
4681,2021-11-17 22:24:25,Measure temperature,29.0
4681,2021-11-18 00:24:25,Measure temperature,13.0
4681,2021-11-18 02:24:25,Measure temperature,21.0
4681,2021-11-18 04:24:25,Measure temperature,28.0
4681,2021-11-18 06:24:25,Measure temperature,12.0
4681,2021-11-18 08:24:25,Measure temperature,24.0
4681,2021-11-18 10:24:25,Measure temperature,11.0
4681,2021-11-18 12:24:25,Measure temperature,16.0
4681,2021-11-18 14:24:25,Measure temperature,17.0
4681,2021-11-18 16:24:25,Measure temperature,28.0
4681,2021-11-18 18:24:25,Measure temperature,10.0
4681,2021-11-18 20:24:25,Transfer Goods,
4682,2021-11-24 09:13:44,Load Cargo,
4682,2021-11-24 11:13:44,Measure temperature,26.0
4682,2021-11-24 13:13:44,Measure temperature,27.0
4682,2021-11-24 15:13:44,Measure temperature,14.0
4682,2021-11-24 17:13:44,Measure temperature,20.0
4682,2021-11-24 19:13:44,Measure temperature,16.0
4682,2021-11-24 21:13:44,Measure temperature,23.0
4682,2021-11-24 23:13:44,Measure temperature,13.0
4682,2021-11-25 01:13:44,Measure temperature,20.0
4682,2021-11-25 03:13:44,Measure temperature,29.0
4682,2021-11-25 05:13:44,Measure temperature,11.0
4682,2021-11-25 07:13:44,Measure temperature,25.0
4682,2021-11-25 09:13:44,Measure temperature,11.0
4682,2021-11-25 11:13:44,Measure temperature,10.0
4682,2021-11-25 13:13:44,Measure temperature,25.0
4682,2021-11-25 15:13:44,Measure temperature,13.0
4682,2021-11-25 17:13:44,Transfer Goods,
4683,2021-11-18 08:10:56,Load Cargo,
4683,2021-11-18 10:10:56,Measure temperature,26.0
4683,2021-11-18 12:10:56,Measure temperature,11.0
4683,2021-11-18 14:10:56,Measure temperature,29.0
4683,2021-11-18 16:10:56,Measure temperature,14.0
4683,2021-11-18 18:10:56,Measure temperature,28.0
4683,2021-11-18 20:10:56,Measure temperature,23.0
4683,2021-11-18 22:10:56,Measure temperature,25.0
4683,2021-11-19 00:10:56,Measure temperature,23.0
4683,2021-11-19 02:10:56,Measure temperature,15.0
4683,2021-11-19 04:10:56,Measure temperature,25.0
4683,2021-11-19 06:10:56,Measure temperature,10.0
4683,2021-11-19 08:10:56,Measure temperature,14.0
4683,2021-11-19 10:10:56,Measure temperature,30.0
4683,2021-11-19 12:10:56,Measure temperature,29.0
4683,2021-11-19 14:10:56,Measure temperature,26.0
4683,2021-11-19 16:10:56,Discard Goods,
4684,2021-11-19 09:01:57,Load Cargo,
4684,2021-11-19 11:01:57,Measure temperature,12.0
4684,2021-11-19 13:01:57,Measure temperature,24.0
4684,2021-11-19 15:01:57,Measure temperature,19.0
4684,2021-11-19 17:01:57,Measure temperature,25.0
4684,2021-11-19 19:01:57,Measure temperature,24.0
4684,2021-11-19 21:01:57,Measure temperature,22.0
4684,2021-11-19 23:01:57,Measure temperature,10.0
4684,2021-11-20 01:01:57,Measure temperature,17.0
4684,2021-11-20 03:01:57,Measure temperature,22.0
4684,2021-11-20 05:01:57,Measure temperature,11.0
4684,2021-11-20 07:01:57,Measure temperature,13.0
4684,2021-11-20 09:01:57,Measure temperature,16.0
4684,2021-11-20 11:01:57,Measure temperature,19.0
4684,2021-11-20 13:01:57,Measure temperature,27.0
4684,2021-11-20 15:01:57,Measure temperature,22.0
4684,2021-11-20 17:01:57,Transfer Goods,
4685,2021-11-16 09:45:56,Load Cargo,
4685,2021-11-16 11:45:56,Measure temperature,16.0
4685,2021-11-16 13:45:56,Measure temperature,25.0
4685,2021-11-16 15:45:56,Measure temperature,16.0
4685,2021-11-16 17:45:56,Measure temperature,20.0
4685,2021-11-16 19:45:56,Measure temperature,29.0
4685,2021-11-16 21:45:56,Measure temperature,26.0
4685,2021-11-16 23:45:56,Measure temperature,20.0
4685,2021-11-17 01:45:56,Measure temperature,28.0
4685,2021-11-17 03:45:56,Measure temperature,16.0
4685,2021-11-17 05:45:56,Measure temperature,26.0
4685,2021-11-17 07:45:56,Measure temperature,24.0
4685,2021-11-17 09:45:56,Measure temperature,11.0
4685,2021-11-17 11:45:56,Measure temperature,16.0
4685,2021-11-17 13:45:56,Measure temperature,21.0
4685,2021-11-17 15:45:56,Measure temperature,24.0
4685,2021-11-17 17:45:56,Discard Goods,
4686,2021-11-09 14:35:25,Load Cargo,
4686,2021-11-09 16:35:25,Measure temperature,10.0
4686,2021-11-09 18:35:25,Measure temperature,17.0
4686,2021-11-09 20:35:25,Measure temperature,24.0
4686,2021-11-09 22:35:25,Measure temperature,29.0
4686,2021-11-10 00:35:25,Measure temperature,22.0
4686,2021-11-10 02:35:25,Measure temperature,10.0
4686,2021-11-10 04:35:25,Measure temperature,10.0
4686,2021-11-10 06:35:25,Measure temperature,23.0
4686,2021-11-10 08:35:25,Measure temperature,18.0
4686,2021-11-10 10:35:25,Measure temperature,30.0
4686,2021-11-10 12:35:25,Measure temperature,29.0
4686,2021-11-10 14:35:25,Measure temperature,30.0
4686,2021-11-10 16:35:25,Measure temperature,14.0
4686,2021-11-10 18:35:25,Measure temperature,24.0
4686,2021-11-10 20:35:25,Measure temperature,12.0
4686,2021-11-10 22:35:25,Discard Goods,
4687,2021-11-22 09:17:36,Load Cargo,
4687,2021-11-22 11:17:36,Measure temperature,18.0
4687,2021-11-22 13:17:36,Measure temperature,25.0
4687,2021-11-22 15:17:36,Measure temperature,13.0
4687,2021-11-22 17:17:36,Measure temperature,10.0
4687,2021-11-22 19:17:36,Measure temperature,24.0
4687,2021-11-22 21:17:36,Measure temperature,13.0
4687,2021-11-22 23:17:36,Measure temperature,10.0
4687,2021-11-23 01:17:36,Measure temperature,21.0
4687,2021-11-23 03:17:36,Measure temperature,28.0
4687,2021-11-23 05:17:36,Measure temperature,20.0
4687,2021-11-23 07:17:36,Measure temperature,13.0
4687,2021-11-23 09:17:36,Measure temperature,12.0
4687,2021-11-23 11:17:36,Measure temperature,21.0
4687,2021-11-23 13:17:36,Measure temperature,15.0
4687,2021-11-23 15:17:36,Measure temperature,24.0
4687,2021-11-23 17:17:36,Transfer Goods,
4688,2021-11-19 10:29:52,Load Cargo,
4688,2021-11-19 12:29:52,Measure temperature,17.0
4688,2021-11-19 14:29:52,Measure temperature,17.0
4688,2021-11-19 16:29:52,Measure temperature,25.0
4688,2021-11-19 18:29:52,Measure temperature,13.0
4688,2021-11-19 20:29:52,Measure temperature,10.0
4688,2021-11-19 22:29:52,Measure temperature,12.0
4688,2021-11-20 00:29:52,Measure temperature,23.0
4688,2021-11-20 02:29:52,Measure temperature,28.0
4688,2021-11-20 04:29:52,Measure temperature,26.0
4688,2021-11-20 06:29:52,Measure temperature,24.0
4688,2021-11-20 08:29:52,Measure temperature,29.0
4688,2021-11-20 10:29:52,Measure temperature,22.0
4688,2021-11-20 12:29:52,Measure temperature,23.0
4688,2021-11-20 14:29:52,Measure temperature,27.0
4688,2021-11-20 16:29:52,Measure temperature,11.0
4688,2021-11-20 18:29:52,Discard Goods,
4689,2021-11-27 12:29:28,Load Cargo,
4689,2021-11-27 14:29:28,Measure temperature,25.0
4689,2021-11-27 16:29:28,Measure temperature,29.0
4689,2021-11-27 18:29:28,Measure temperature,10.0
4689,2021-11-27 20:29:28,Measure temperature,11.0
4689,2021-11-27 22:29:28,Measure temperature,23.0
4689,2021-11-28 00:29:28,Measure temperature,24.0
4689,2021-11-28 02:29:28,Measure temperature,28.0
4689,2021-11-28 04:29:28,Measure temperature,19.0
4689,2021-11-28 06:29:28,Measure temperature,12.0
4689,2021-11-28 08:29:28,Measure temperature,19.0
4689,2021-11-28 10:29:28,Measure temperature,20.0
4689,2021-11-28 12:29:28,Measure temperature,19.0
4689,2021-11-28 14:29:28,Measure temperature,29.0
4689,2021-11-28 16:29:28,Measure temperature,27.0
4689,2021-11-28 18:29:28,Measure temperature,10.0
4689,2021-11-28 20:29:28,Discard Goods,
4690,2021-11-25 12:24:03,Load Cargo,
4690,2021-11-25 14:24:03,Measure temperature,17.0
4690,2021-11-25 16:24:03,Measure temperature,27.0
4690,2021-11-25 18:24:03,Measure temperature,30.0
4690,2021-11-25 20:24:03,Measure temperature,19.0
4690,2021-11-25 22:24:03,Measure temperature,18.0
4690,2021-11-26 00:24:03,Measure temperature,13.0
4690,2021-11-26 02:24:03,Measure temperature,19.0
4690,2021-11-26 04:24:03,Measure temperature,27.0
4690,2021-11-26 06:24:03,Measure temperature,14.0
4690,2021-11-26 08:24:03,Measure temperature,26.0
4690,2021-11-26 10:24:03,Measure temperature,22.0
4690,2021-11-26 12:24:03,Measure temperature,26.0
4690,2021-11-26 14:24:03,Measure temperature,20.0
4690,2021-11-26 16:24:03,Measure temperature,12.0
4690,2021-11-26 18:24:03,Measure temperature,28.0
4690,2021-11-26 20:24:03,Discard Goods,
4691,2021-11-20 18:07:32,Load Cargo,
4691,2021-11-20 20:07:32,Measure temperature,15.0
4691,2021-11-20 22:07:32,Measure temperature,23.0
4691,2021-11-21 00:07:32,Measure temperature,13.0
4691,2021-11-21 02:07:32,Measure temperature,25.0
4691,2021-11-21 04:07:32,Measure temperature,18.0
4691,2021-11-21 06:07:32,Measure temperature,17.0
4691,2021-11-21 08:07:32,Measure temperature,15.0
4691,2021-11-21 10:07:32,Measure temperature,12.0
4691,2021-11-21 12:07:32,Measure temperature,23.0
4691,2021-11-21 14:07:32,Measure temperature,14.0
4691,2021-11-21 16:07:32,Measure temperature,21.0
4691,2021-11-21 18:07:32,Measure temperature,22.0
4691,2021-11-21 20:07:32,Measure temperature,20.0
4691,2021-11-21 22:07:32,Measure temperature,16.0
4691,2021-11-22 00:07:32,Measure temperature,13.0
4691,2021-11-22 02:07:32,Transfer Goods,
4692,2021-11-27 11:53:38,Load Cargo,
4692,2021-11-27 13:53:38,Measure temperature,26.0
4692,2021-11-27 15:53:38,Measure temperature,21.0
4692,2021-11-27 17:53:38,Measure temperature,13.0
4692,2021-11-27 19:53:38,Measure temperature,23.0
4692,2021-11-27 21:53:38,Measure temperature,14.0
4692,2021-11-27 23:53:38,Measure temperature,25.0
4692,2021-11-28 01:53:38,Measure temperature,24.0
4692,2021-11-28 03:53:38,Measure temperature,26.0
4692,2021-11-28 05:53:38,Measure temperature,29.0
4692,2021-11-28 07:53:38,Measure temperature,24.0
4692,2021-11-28 09:53:38,Measure temperature,28.0
4692,2021-11-28 11:53:38,Measure temperature,26.0
4692,2021-11-28 13:53:38,Measure temperature,30.0
4692,2021-11-28 15:53:38,Measure temperature,10.0
4692,2021-11-28 17:53:38,Measure temperature,18.0
4692,2021-11-28 19:53:38,Discard Goods,
4693,2021-11-24 13:57:59,Load Cargo,
4693,2021-11-24 15:57:59,Measure temperature,25.0
4693,2021-11-24 17:57:59,Measure temperature,19.0
4693,2021-11-24 19:57:59,Measure temperature,23.0
4693,2021-11-24 21:57:59,Measure temperature,13.0
4693,2021-11-24 23:57:59,Measure temperature,11.0
4693,2021-11-25 01:57:59,Measure temperature,14.0
4693,2021-11-25 03:57:59,Measure temperature,29.0
4693,2021-11-25 05:57:59,Measure temperature,30.0
4693,2021-11-25 07:57:59,Measure temperature,10.0
4693,2021-11-25 09:57:59,Measure temperature,24.0
4693,2021-11-25 11:57:59,Measure temperature,20.0
4693,2021-11-25 13:57:59,Measure temperature,16.0
4693,2021-11-25 15:57:59,Measure temperature,11.0
4693,2021-11-25 17:57:59,Measure temperature,12.0
4693,2021-11-25 19:57:59,Measure temperature,12.0
4693,2021-11-25 21:57:59,Transfer Goods,
4694,2021-11-26 08:41:55,Load Cargo,
4694,2021-11-26 10:41:55,Measure temperature,10.0
4694,2021-11-26 12:41:55,Measure temperature,12.0
4694,2021-11-26 14:41:55,Measure temperature,30.0
4694,2021-11-26 16:41:55,Measure temperature,22.0
4694,2021-11-26 18:41:55,Measure temperature,14.0
4694,2021-11-26 20:41:55,Measure temperature,22.0
4694,2021-11-26 22:41:55,Measure temperature,10.0
4694,2021-11-27 00:41:55,Measure temperature,18.0
4694,2021-11-27 02:41:55,Measure temperature,25.0
4694,2021-11-27 04:41:55,Measure temperature,28.0
4694,2021-11-27 06:41:55,Measure temperature,22.0
4694,2021-11-27 08:41:55,Measure temperature,17.0
4694,2021-11-27 10:41:55,Measure temperature,16.0
4694,2021-11-27 12:41:55,Measure temperature,13.0
4694,2021-11-27 14:41:55,Measure temperature,10.0
4694,2021-11-27 16:41:55,Transfer Goods,
4695,2021-11-25 11:31:27,Load Cargo,
4695,2021-11-25 13:31:27,Measure temperature,19.0
4695,2021-11-25 15:31:27,Measure temperature,13.0
4695,2021-11-25 17:31:27,Measure temperature,25.0
4695,2021-11-25 19:31:27,Measure temperature,28.0
4695,2021-11-25 21:31:27,Measure temperature,29.0
4695,2021-11-25 23:31:27,Measure temperature,30.0
4695,2021-11-26 01:31:27,Measure temperature,16.0
4695,2021-11-26 03:31:27,Measure temperature,15.0
4695,2021-11-26 05:31:27,Measure temperature,28.0
4695,2021-11-26 07:31:27,Measure temperature,28.0
4695,2021-11-26 09:31:27,Measure temperature,22.0
4695,2021-11-26 11:31:27,Measure temperature,15.0
4695,2021-11-26 13:31:27,Measure temperature,29.0
4695,2021-11-26 15:31:27,Measure temperature,19.0
4695,2021-11-26 17:31:27,Measure temperature,12.0
4695,2021-11-26 19:31:27,Discard Goods,
4696,2021-11-11 11:27:32,Load Cargo,
4696,2021-11-11 13:27:32,Measure temperature,18.0
4696,2021-11-11 15:27:32,Measure temperature,10.0
4696,2021-11-11 17:27:32,Measure temperature,10.0
4696,2021-11-11 19:27:32,Measure temperature,20.0
4696,2021-11-11 21:27:32,Measure temperature,19.0
4696,2021-11-11 23:27:32,Measure temperature,13.0
4696,2021-11-12 01:27:32,Measure temperature,30.0
4696,2021-11-12 03:27:32,Measure temperature,19.0
4696,2021-11-12 05:27:32,Measure temperature,18.0
4696,2021-11-12 07:27:32,Measure temperature,28.0
4696,2021-11-12 09:27:32,Measure temperature,21.0
4696,2021-11-12 11:27:32,Measure temperature,22.0
4696,2021-11-12 13:27:32,Measure temperature,20.0
4696,2021-11-12 15:27:32,Measure temperature,23.0
4696,2021-11-12 17:27:32,Measure temperature,21.0
4696,2021-11-12 19:27:32,Transfer Goods,
4697,2021-11-26 12:26:47,Load Cargo,
4697,2021-11-26 14:26:47,Measure temperature,24.0
4697,2021-11-26 16:26:47,Measure temperature,13.0
4697,2021-11-26 18:26:47,Measure temperature,27.0
4697,2021-11-26 20:26:47,Measure temperature,18.0
4697,2021-11-26 22:26:47,Measure temperature,28.0
4697,2021-11-27 00:26:47,Measure temperature,28.0
4697,2021-11-27 02:26:47,Measure temperature,17.0
4697,2021-11-27 04:26:47,Measure temperature,15.0
4697,2021-11-27 06:26:47,Measure temperature,28.0
4697,2021-11-27 08:26:47,Measure temperature,18.0
4697,2021-11-27 10:26:47,Measure temperature,22.0
4697,2021-11-27 12:26:47,Measure temperature,18.0
4697,2021-11-27 14:26:47,Measure temperature,11.0
4697,2021-11-27 16:26:47,Measure temperature,22.0
4697,2021-11-27 18:26:47,Measure temperature,17.0
4697,2021-11-27 20:26:47,Discard Goods,
4698,2021-11-12 16:38:54,Load Cargo,
4698,2021-11-12 18:38:54,Measure temperature,26.0
4698,2021-11-12 20:38:54,Measure temperature,28.0
4698,2021-11-12 22:38:54,Measure temperature,29.0
4698,2021-11-13 00:38:54,Measure temperature,27.0
4698,2021-11-13 02:38:54,Measure temperature,28.0
4698,2021-11-13 04:38:54,Measure temperature,23.0
4698,2021-11-13 06:38:54,Measure temperature,12.0
4698,2021-11-13 08:38:54,Measure temperature,28.0
4698,2021-11-13 10:38:54,Measure temperature,20.0
4698,2021-11-13 12:38:54,Measure temperature,15.0
4698,2021-11-13 14:38:54,Measure temperature,14.0
4698,2021-11-13 16:38:54,Measure temperature,18.0
4698,2021-11-13 18:38:54,Measure temperature,20.0
4698,2021-11-13 20:38:54,Measure temperature,22.0
4698,2021-11-13 22:38:54,Measure temperature,18.0
4698,2021-11-14 00:38:54,Discard Goods,
4699,2021-11-17 14:45:57,Load Cargo,
4699,2021-11-17 16:45:57,Measure temperature,11.0
4699,2021-11-17 18:45:57,Measure temperature,15.0
4699,2021-11-17 20:45:57,Measure temperature,13.0
4699,2021-11-17 22:45:57,Measure temperature,12.0
4699,2021-11-18 00:45:57,Measure temperature,16.0
4699,2021-11-18 02:45:57,Measure temperature,24.0
4699,2021-11-18 04:45:57,Measure temperature,18.0
4699,2021-11-18 06:45:57,Measure temperature,21.0
4699,2021-11-18 08:45:57,Measure temperature,16.0
4699,2021-11-18 10:45:57,Measure temperature,12.0
4699,2021-11-18 12:45:57,Measure temperature,27.0
4699,2021-11-18 14:45:57,Measure temperature,12.0
4699,2021-11-18 16:45:57,Measure temperature,11.0
4699,2021-11-18 18:45:57,Measure temperature,13.0
4699,2021-11-18 20:45:57,Measure temperature,30.0
4699,2021-11-18 22:45:57,Transfer Goods,
4700,2021-11-21 10:03:56,Load Cargo,
4700,2021-11-21 12:03:56,Measure temperature,12.0
4700,2021-11-21 14:03:56,Measure temperature,12.0
4700,2021-11-21 16:03:56,Measure temperature,10.0
4700,2021-11-21 18:03:56,Measure temperature,15.0
4700,2021-11-21 20:03:56,Measure temperature,20.0
4700,2021-11-21 22:03:56,Measure temperature,21.0
4700,2021-11-22 00:03:56,Measure temperature,10.0
4700,2021-11-22 02:03:56,Measure temperature,28.0
4700,2021-11-22 04:03:56,Measure temperature,13.0
4700,2021-11-22 06:03:56,Measure temperature,19.0
4700,2021-11-22 08:03:56,Measure temperature,18.0
4700,2021-11-22 10:03:56,Measure temperature,24.0
4700,2021-11-22 12:03:56,Measure temperature,12.0
4700,2021-11-22 14:03:56,Measure temperature,19.0
4700,2021-11-22 16:03:56,Measure temperature,27.0
4700,2021-11-22 18:03:56,Transfer Goods,
4701,2021-11-15 15:50:23,Load Cargo,
4701,2021-11-15 17:50:23,Measure temperature,19.0
4701,2021-11-15 19:50:23,Measure temperature,17.0
4701,2021-11-15 21:50:23,Measure temperature,24.0
4701,2021-11-15 23:50:23,Measure temperature,19.0
4701,2021-11-16 01:50:23,Measure temperature,23.0
4701,2021-11-16 03:50:23,Measure temperature,21.0
4701,2021-11-16 05:50:23,Measure temperature,15.0
4701,2021-11-16 07:50:23,Measure temperature,28.0
4701,2021-11-16 09:50:23,Measure temperature,12.0
4701,2021-11-16 11:50:23,Measure temperature,29.0
4701,2021-11-16 13:50:23,Measure temperature,30.0
4701,2021-11-16 15:50:23,Measure temperature,18.0
4701,2021-11-16 17:50:23,Measure temperature,10.0
4701,2021-11-16 19:50:23,Measure temperature,12.0
4701,2021-11-16 21:50:23,Measure temperature,26.0
4701,2021-11-16 23:50:23,Discard Goods,
4702,2021-11-24 12:48:38,Load Cargo,
4702,2021-11-24 14:48:38,Measure temperature,17.0
4702,2021-11-24 16:48:38,Measure temperature,17.0
4702,2021-11-24 18:48:38,Measure temperature,12.0
4702,2021-11-24 20:48:38,Measure temperature,20.0
4702,2021-11-24 22:48:38,Measure temperature,27.0
4702,2021-11-25 00:48:38,Measure temperature,22.0
4702,2021-11-25 02:48:38,Measure temperature,16.0
4702,2021-11-25 04:48:38,Measure temperature,25.0
4702,2021-11-25 06:48:38,Measure temperature,26.0
4702,2021-11-25 08:48:38,Measure temperature,22.0
4702,2021-11-25 10:48:38,Measure temperature,29.0
